chr_name	start	end	val	color	gene
chr9	138437971	138441815	1	gray	OBP2A
chr3	43732361	43775863	1	gray	ABHD5
chr19	45457841	45496604	1	gray	CLPTM1
chr17	1182955	1204272	1	gray	TRARG1
chr12	32259740	32536567	1	gray	BICD1
chr9	136080665	136084637	1	gray	OBP2B
chr3	58223228	58280463	1	gray	ABHD6
chr9	102741469	102861282	1	gray	ERP44
chr9	95473644	95527115	1	gray	BICD2
chr2	85569077	85581651	1	gray	RETSAT
chr19	17402939	17414234	1	gray	ABHD8
chr13	50018409	50103112	1	gray	SETDB2-PHF11
chr10	99437180	99446998	1	gray	AVPI1
chr9	71650667	71693992	1	gray	FXN
chr7	91770956	91808456	1	gray	LRRD1
chr1	228327784	228336685	1	gray	GUK1
chr20	30063090	30072698	1	gray	REM1
chr1	117297051	117311851	1	gray	CD2
chr14	23352430	23356887	1	gray	REM2
chr2	42989638	42991401	1	gray	OXER1
chr12	6898693	6929965	1	gray	CD4
chr9	140172177	140177093	1	gray	TOR4A
chrX	104463610	104465378	1	gray	TEX13A
chr11	60861434	60895323	1	gray	CD5
chr3	142315234	142432505	1	gray	PLS1
chrX	107224093	107225600	1	gray	TEX13B
chrX	31089349	31090158	1	gray	FTHL17
chr11	60739151	60787848	1	gray	CD6
chrX	124453719	124459063	1	gray	TEX13C
chrX	114795500	114885179	1	gray	PLS3
chrX	37060947	37061865	1	gray	FTHL18
chr17	80272748	80275484	1	gray	CD7
chr8	12940869	13462129	1	gray	DLC1
chrX	123466509	123470713	1	gray	TEX13D
chr12	11138511	11139511	1	gray	TAS2R50
chr12	6309111	6347432	1	gray	CD9
chr8	67783005	67834283	1	gray	MCMDC2
chr6	75962640	75994508	1	gray	TMEM30A
chr6	18128544	18155400	1	gray	TPMT
chr14	61744088	61748056	1	gray	TMEM30B
chr1	158901341	158946849	1	gray	PYHIN1
chr19	34895302	34917072	1	gray	PDCD2L
chrY	535078	620146	1	gray	SHOX
chr9	100263461	100364025	1	gray	TMOD1
chr19	17858552	17899370	1	gray	FCHO1
chr15	52043793	52108558	1	gray	TMOD2
chr20	16710670	16723209	1	gray	SNRPB2
chr15	52121849	52207921	1	gray	TMOD3
chr5	72251867	72386349	1	gray	FCHO2
chr6	150285078	150294851	1	gray	ULBP1
chr1	151142462	151148457	1	gray	TMOD4
chr1	109648572	109656453	1	gray	C1orf194
chr2	202152993	202222121	1	gray	FLACC1
chrX	63404996	63425588	1	gray	AMER1
chr6	150263149	150270368	1	gray	ULBP2
chr1	62901974	62917476	1	gray	USP1
chr1	20915589	20945396	1	gray	CDA
chr13	25735816	25746421	1	gray	AMER2
chr11	119225924	119252400	1	gray	USP2
chr8	125563010	125740748	1	gray	MTSS1
chr6	150382188	150390257	1	gray	ULBP3
chr1	150547026	150552214	1	gray	MCL1
chr16	70695106	70719956	1	gray	MTSS2
chr15	63796709	63886839	1	gray	USP3
chr2	131513112	131525707	1	gray	AMER3
chrX	140267419	140271314	1	gray	LDOC1
chr3	49314576	49377486	1	gray	USP4
chr1	230972864	231005337	1	gray	C1orf198
chr12	57522265	57607125	1	gray	LRP1
chr12	6961313	6975795	1	gray	USP5
chr11	56344249	56345197	1	gray	OR5M10
chr17	5019326	5078286	1	gray	USP6
chr15	44719826	44821236	1	gray	CTDSPL2
chr11	56309815	56310733	1	gray	OR5M11
chr2	169983618	170219044	1	gray	LRP2
chr19	33685235	33699769	1	gray	LRP3
chr16	8985950	9057763	1	gray	USP7
chr2	183982217	184026412	1	gray	NUP35
chr17	5389693	5394130	1	gray	MIS12
chr15	50716601	50806618	1	gray	USP8
chr11	46878267	46940101	1	gray	LRP4
chr12	102466880	102513892	1	gray	NUP37
chr11	68080058	68216743	1	gray	LRP5
chr3	196366564	196388874	1	gray	NRROS
chr1	114436816	114447650	1	gray	AP4B1
chr12	12268960	12419978	1	gray	LRP6
chr9	113431070	113568838	1	gray	MUSK
chr17	2592680	2615314	1	gray	CLUH
chr4	48018788	48042190	1	gray	NIPAL1
chr8	99202053	99306463	1	gray	NIPAL2
chr1	53708040	53793742	1	gray	LRP8
chr6	130687161	130764210	1	gray	TMEM200A
chr1	24739976	24799473	1	gray	NIPAL3
chr5	156887026	156901730	1	gray	NIPAL4
chr1	29445936	29450415	1	gray	TMEM200B
chr18	5889410	5895953	1	gray	TMEM200C
chr9	125580375	125590867	1	gray	PDCL
chr6	160390113	160532534	1	gray	IGF2R
chr1	201103898	201140710	1	gray	TMEM9
chr17	49707673	50237377	1	gray	CA10
chr22	31677578	31688520	1	gray	PIK3IP1
chr19	49141202	49149444	1	gray	CA11
chr15	63613576	63674309	1	gray	CA12
chr19	13063932	13068037	1	gray	GADD45GIP1
chr8	86157686	86196302	1	gray	CA13
chr5	141232654	141257975	1	gray	PCDH1
chr2	38789110	38830178	1	gray	HNRNPLL
chr17	52978051	53039328	1	gray	TOM1L1
chr1	150230168	150237478	1	gray	CA14
chr19	13001973	13010813	1	gray	GCDH
chr17	17746825	17875714	1	gray	TOM1L2
chr19	57132	55325977	1	gray	LOC112268354
chr13	115000319	115038201	1	gray	CDC16
chr19	70061	84774	1	gray	LOC112268355
chr1	28879596	28905057	1	gray	TRNAU1AP
chr21	27107282	27144771	1	gray	GABPA
chr17	35306253	35414171	1	gray	AATF
chr4	30721990	31148422	1	gray	PCDH7
chr15	83654961	83659809	1	gray	RAMAC
chr13	53417024	53422775	1	gray	PCDH8
chr13	66876965	67804468	1	gray	PCDH9
chr8	65492921	65496183	1	gray	BHLHE22
chr20	61637278	61638316	1	gray	BHLHE23
chr17	7239847	7254796	1	gray	ACAP1
chr11	55797894	55798869	1	gray	OR5AS1
chr3	194995473	195163749	1	gray	ACAP2
chr2	120197418	120282059	1	gray	SCTR
chr17	79091095	79140021	1	gray	AATK
chr1	1227770	1243310	1	gray	ACAP3
chr18	9334770	9402418	1	gray	TWSG1
chr1	25870096	25895377	1	gray	LDLRAP1
chr16	4932507	4987149	1	gray	PPL
chr19	42734342	42746754	1	gray	GSK3A
chr3	119540167	119813294	1	gray	GSK3B
chr2	70377011	70418151	1	gray	C2orf42
chr10	70847358	70864567	1	gray	SRGN
chr12	124104952	124118233	1	gray	EIF2B1
chr6	146205944	146285494	1	gray	SHPRH
chr2	37423638	37431886	1	gray	CEBPZOS
chr14	75469623	75479069	1	gray	EIF2B2
chr2	44544745	44589001	1	gray	PREPL
chr1	45316193	45452394	1	gray	EIF2B3
chr2	105953996	105965668	1	gray	C2orf49
chr2	27587218	27593324	1	gray	EIF2B4
chr1	46049659	46084578	1	gray	NASP
chr7	131185030	131241387	1	gray	PODXL
chr3	183853145	183863099	1	gray	EIF2B5
chr17	42018169	42019844	1	gray	PPY
chr9	43684962	43923827	1	gray	CNTNAP3B
chr12	53900471	53901268	1	gray	NPFF
chr1	26210669	26233368	1	gray	STMN1
chr9	131937830	131940540	1	gray	IER5L
chr8	80523351	80578393	1	gray	STMN2
chr20	62271057	62284777	1	gray	STMN3
chr13	113831850	113862983	1	gray	PCID2
chr8	27092824	27115921	1	gray	STMN4
chr6	111981534	112194655	1	gray	FYN
chr3	42530790	42579065	1	gray	VIPR1
chr17	3511533	3539544	1	gray	SHPK
chr7	158820865	158937649	1	gray	VIPR2
chr7	151038897	151075532	1	gray	NUB1
chr7	4945628	4998818	1	gray	MMD2
chr1	151171027	151222007	1	gray	PIP5K1A
chr9	71320155	71624092	1	gray	PIP5K1B
chr2	215275777	215443699	1	gray	VWC2L
chr19	3630180	3700466	1	gray	PIP5K1C
chr11	787114	790090	1	gray	CEND1
chr7	143140545	143141502	1	gray	TAS2R60
chr17	56422538	56429562	1	gray	SUPT4H1
chr1	150237798	150241609	1	gray	APH1A
chr15	63569748	63601325	1	gray	APH1B
chr1	115312104	115323306	1	gray	SIKE1
chr1	47532902	47583990	1	gray	CYP4Z1
chr3	58291971	58305920	1	gray	RPP14
chr1	8378173	8404225	1	gray	SLC45A1
chr6	116422015	116570660	1	gray	NT5DC1
chr5	33944727	33984798	1	gray	SLC45A2
chr3	52558402	52569043	1	gray	NT5DC2
chr1	205626978	205649637	1	gray	SLC45A3
chr22	39101948	39129592	1	gray	GTPBP1
chr12	104166087	104235012	1	gray	NT5DC3
chr8	142217264	142318387	1	gray	SLC45A4
chr3	127317253	127341278	1	gray	MCM2
chr7	23221666	23240625	1	gray	NUP42
chr6	52128812	52149540	1	gray	MCM3
chr6	43588217	43597001	1	gray	GTPBP2
chr2	113479062	113500454	1	gray	NT5DC4
chr19	17445790	17453540	1	gray	GTPBP3
chr8	48873500	48890719	1	gray	MCM4
chr6	150045451	150067665	1	gray	NUP43
chr22	35796132	35821424	1	gray	MCM5
chr11	17809595	18034594	1	gray	SERGEF
chr10	1034373	1065870	1	gray	GTPBP4
chr7	105172527	105208132	1	gray	RINT1
chr2	136597195	136634013	1	gray	MCM6
chrY	171416	230887	1	gray	GTPBP6
chr7	99690350	99699020	1	gray	MCM7
chr20	5931297	5979617	1	gray	MCM8
chr6	119134618	119256324	1	gray	MCM9
chr3	112709799	112720816	1	gray	GTPBP8
chr16	67143843	67182447	1	gray	C16orf70
chr16	4784537	4799397	1	gray	C16orf71
chr9	135937367	135947248	1	gray	CEL
chr19	50145465	50161899	1	gray	SCAF1
chr16	9185500	9215492	1	gray	C16orf72
chr1	176826440	177134040	1	gray	ASTN1
chr9	119185390	120177335	1	gray	ASTN2
chr16	85741123	85784702	1	gray	C16orf74
chr1	111059838	111061797	1	gray	KCNA10
chr21	33043312	33104431	1	gray	SCAF4
chr9	86237963	86259045	1	gray	IDNK
chr20	45837858	45985633	1	gray	ZMYND8
chr14	64971291	65000410	1	gray	ZBTB1
chr8	18027975	18081198	1	gray	NAT1
chr1	46640758	46651634	1	gray	TSPAN1
chr8	18248791	18258725	1	gray	NAT2
chr6	151685249	151712694	1	gray	ZBTB2
chr1	115590632	115632124	1	gray	TSPAN2
chr1	167778622	167883372	1	gray	ADCY10
chr16	49407714	49433342	1	gray	C16orf78
chr15	90773206	90777279	1	gray	CIB1
chr15	77333744	77363451	1	gray	TSPAN3
chr11	62518434	62521632	1	gray	ZBTB3
chr20	44527258	44541003	1	gray	PLTP
chr17	7362696	7387568	1	gray	ZBTB4
chr15	78396947	78423787	1	gray	CIB2
chr11	842823	867116	1	gray	TSPAN4
chr9	26066672	26118406	1	gray	LOC100506422
chr6	155054511	155155378	1	gray	SCAF8
chr19	16272178	16284336	1	gray	CIB3
chr9	37438099	37465447	1	gray	ZBTB5
chr4	99391517	99579762	1	gray	TSPAN5
chr1	43824651	43828873	1	gray	CDC20
chrX	99882104	99892101	1	gray	TSPAN6
chr9	125670334	125675602	1	gray	ZBTB6
chr2	26804072	26864234	1	gray	CIB4
chrX	38420794	38548172	1	gray	TSPAN7
chr13	108921976	108960832	1	gray	TNFSF13B
chr12	71518875	71551779	1	gray	TSPAN8
chr5	137523338	137549012	1	gray	CDC23
chr2	73867849	73869549	1	gray	NAT8
chrX	101906293	101914010	1	gray	GPRASP1
chr17	72766667	72772484	1	gray	NAT9
chr12	3186520	3395730	1	gray	TSPAN9
chr11	65405571	65418391	1	gray	SIPA1
chr6	4902596	33425320	1	gray	ZBTB9
chr4	2537101	2734302	1	gray	FAM193A
chrX	153629576	153640438	1	gray	DNASE1L1
chrX	101967103	101972661	1	gray	GPRASP2
chr5	176946788	176981564	1	gray	FAM193B
chr16	2286444	2288712	1	gray	DNASE1L2
chr9	116029271	116037852	1	gray	CDC26
chr6	1359954	30128988	1	gray	TRIM10
chr17	45195068	45266661	1	gray	CDC27
chr5	180663896	180670906	1	gray	RACK1
chr3	58177983	58196730	1	gray	DNASE1L3
chr1	228581376	228594536	1	gray	TRIM11
chr3	72798427	72897596	1	gray	SHQ1
chr1	1177832	1182102	1	gray	C1QTNF12
chr13	50571177	50592603	1	gray	TRIM13
chr9	100846634	100881504	1	gray	TRIM14
chr6	1371541	30140468	1	gray	TRIM15
chr17	41102542	41116471	1	gray	AARSD1
chr17	15531279	15587625	1	gray	TRIM16
chr9	128024104	128129486	1	gray	GAPVD1
chr1	228595635	228604583	1	gray	TRIM17
chr1	28052471	28089627	1	gray	FAM76A
chr11	95502116	95522946	1	gray	FAM76B
chr5	135282592	135290672	1	gray	LECT2
chr2	64751438	64820138	1	gray	AFTPH
chr17	3799885	3819759	1	gray	P2RX1
chr12	133195361	133198974	1	gray	P2RX2
chr11	57105825	57139869	1	gray	P2RX3
chr2	11273253	11291443	1	gray	C2orf50
chr17	26691289	26692173	1	gray	SEBOX
chr12	121647931	121671909	1	gray	P2RX4
chr11	123624287	123625226	1	gray	OR6X1
chr17	3576520	3599449	1	gray	P2RX5
chr12	96366439	96390143	1	gray	HAL
chr22	21369441	21382302	1	gray	P2RX6
chr6	137321107	137366317	1	gray	IL20RA
chr12	121570678	121625835	1	gray	P2RX7
chr3	136676824	136729926	1	gray	IL20RB
chr3	46963219	47023500	1	gray	CCDC12
chr17	6327057	6338441	1	gray	AIPL1
chr6	139349881	139364439	1	gray	ABRACL
chr3	42747247	42814745	1	gray	CCDC13
chr3	123632273	123680076	1	gray	CCDC14
chr14	105155942	105188872	1	gray	INF2
chr11	124824097	124911385	1	gray	CCDC15
chr6	2874063	31605539	1	gray	PRRC2A
chr9	134249037	134375580	1	gray	PRRC2B
chr8	53535017	53627026	1	gray	RB1CC1
chr3	159706621	159713806	1	gray	IL12A
chr15	33057744	33486915	1	gray	FMN1
chr5	158741787	158757495	1	gray	IL12B
chr1	46085715	46089726	1	gray	CCDC17
chr1	171454668	171562650	1	gray	PRRC2C
chr9	120836	179075	1	gray	CBWD1
chr1	240255182	240638485	1	gray	FMN2
chr1	93646272	93744287	1	gray	CCDC18
chr4	108968700	109090112	1	gray	LEF1
chr2	114195267	114253781	1	gray	CBWD2
chr9	69204514	70914951	1	gray	CBWD3
chr4	48988291	49064095	1	gray	CWH43
chr10	29577998	29600161	1	gray	LYZL1
chr9	69256633	70862784	1	gray	CBWD5
chr10	30900707	30918682	1	gray	LYZL2
chr9	69204537	69262593	1	gray	CBWD6
chr15	50994464	51057903	1	gray	SPPL2A
chr11	120894810	120961485	1	gray	TBCEL
chr1	154293568	154297801	1	gray	AQP10
chr19	54862992	54882163	1	gray	LAIR1
chr19	2328682	2355093	1	gray	SPPL2B
chr11	77300679	77321401	1	gray	AQP11
chr5	132157832	132166339	1	gray	SHROOM1
chr3	42438574	42452102	1	gray	LYZL4
chrX	9754468	9917483	1	gray	SHROOM2
chr19	55014046	55021897	1	gray	LAIR2
chr17	943106	43924433	1	gray	SPPL2C
chr3	172223297	172241220	1	gray	TNFSF10
chr17	34261521	34270717	1	gray	LYZL6
chr13	43136871	43182149	1	gray	TNFSF11
chr4	77356381	77704405	1	gray	SHROOM3
chrX	50334644	50557044	1	gray	SHROOM4
chr17	7452374	7461198	1	gray	TNFSF12
chr17	7461608	7464925	1	gray	TNFSF13
chr11	67165653	67169329	1	gray	PPP1CA
chr8	39771409	39786309	1	gray	IDO1
chr5	81267841	81551952	1	gray	ATG10
chr1	157963062	158070052	1	gray	KIRREL1
chr19	36347812	36358038	1	gray	KIRREL2
chr19	6661263	6670599	1	gray	TNFSF14
chr16	5134284	5147821	1	gray	EEF2KMT
chr8	39792473	39873910	1	gray	IDO2
chr2	28974613	29025806	1	gray	PPP1CB
chr12	111157484	111180696	1	gray	PPP1CC
chr11	126293252	126870766	1	gray	KIRREL3
chr9	117546914	117568319	1	gray	TNFSF15
chr5	115163896	115177262	1	gray	ATG12
chr1	27668512	27680423	1	gray	SYTL1
chrX	118708525	118718386	1	gray	UBE2A
chr11	85405264	85522202	1	gray	SYTL2
chr11	46638825	46697568	1	gray	ATG13
chr14	55833108	55878548	1	gray	ATG14
chr6	159071045	159185908	1	gray	SYTL3
chr5	133707259	133727799	1	gray	UBE2B
chrX	99929487	99987108	1	gray	SYTL4
chr20	44441214	44445596	1	gray	UBE2C
chr1	173008341	173020081	1	gray	TNFSF18
chrX	37865805	37988073	1	gray	SYTL5
chr6	1605833	30314671	1	gray	RPP21
chrX	119004437	119005696	1	gray	RNF113A
chr9	138585254	138591327	1	gray	SOHLH1
chr18	19192274	19213481	1	gray	SNRPD1
chr13	98828038	98829523	1	gray	RNF113B
chr13	36742353	36788752	1	gray	SOHLH2
chr8	92967194	93115613	1	gray	RUNX1T1
chr3	69024375	69062835	1	gray	EOGT
chr2	238875586	238951423	1	gray	UBE2F
chr19	46190711	46195574	1	gray	SNRPD2
chr2	29033699	29073475	1	gray	SPDYA
chr22	24951617	24970939	1	gray	SNRPD3
chr15	75246758	75249113	1	gray	RPP25
chr7	129470571	129592800	1	gray	UBE2H
chr19	4903091	4962165	1	gray	UHRF1
chr16	1359152	1377018	1	gray	UBE2I
chr11	64937624	64940715	1	gray	SPDYC
chr22	45559805	45583898	1	gray	NUP50
chr9	6413198	6507051	1	gray	UHRF2
chr6	3199459	31919861	1	gray	CFB
chr4	39699755	39784410	1	gray	UBE2K
chr19	859663	863641	1	gray	CFD
chr19	59067078	59069978	1	gray	UBE2M
chr14	50065414	50081390	1	gray	LRR1
chr6	37400996	37449284	1	gray	CMTR1
chr16	71315295	71323625	1	gray	CMTR2
chr12	93799459	93835723	1	gray	UBE2N
chr5	176883610	176900635	1	gray	DBN1
chr4	77035811	77069668	1	gray	NUP54
chr20	2844840	3019315	1	gray	PTPRA
chr17	74385536	74449234	1	gray	UBE2O
chr5	140792742	140892546	1	gray	PCDHGA10
chr12	70909649	71031209	1	gray	PTPRB
chr5	140800617	140892540	1	gray	PCDHGA11
chr1	196621007	196716634	1	gray	CFH
chr5	140810073	140892540	1	gray	PCDHGA12
chr4	110652137	110723155	1	gray	CFI
chr1	198608097	198726605	1	gray	PTPRC
chr13	25875762	25916559	1	gray	NUP58
chr9	8314245	10613002	1	gray	PTPRD
chr8	49966894	49988652	1	gray	PPDPFL
chr19	55911112	55919156	1	gray	UBE2S
chr10	129705366	129884119	1	gray	PTPRE
chr11	82868172	82898493	1	gray	PCF11
chr1	43991707	44089343	1	gray	PTPRF
chr1	202300784	202311094	1	gray	UBE2T
chr16	27078247	27080487	1	gray	C16orf82
chr15	31514970	31523065	1	gray	LOC283710
chr3	61547244	62283284	1	gray	PTPRG
chr1	64669305	64733050	1	gray	UBE2U
chr19	55692614	55720869	1	gray	PTPRH
chrX	47004616	47046214	1	gray	RBM10
chr20	60813576	60871269	1	gray	OSBPL2
chr8	74692330	74791097	1	gray	UBE2W
chrX	47482680	47489704	1	gray	CFP
chr21	15588477	15600693	1	gray	RBM11
chr11	48002110	48192391	1	gray	PTPRJ
chr7	24836155	25019797	1	gray	OSBPL3
chr20	34236846	34252822	1	gray	RBM12
chr16	67700716	67702657	1	gray	C16orf86
chr6	128289929	128841744	1	gray	PTPRK
chr17	46985768	47006418	1	gray	UBE2Z
chr16	46830514	46865092	1	gray	C16orf87
chr11	3108336	3186540	1	gray	OSBPL5
chr1	243419306	243663394	1	gray	SDCCAG8
chr18	7567313	8406854	1	gray	PTPRM
chr11	66384100	66397397	1	gray	RBM14
chr2	179059207	179267620	1	gray	OSBPL6
chr17	45884737	45899160	1	gray	OSBPL7
chr16	5094122	5116146	1	gray	C16orf89
chr14	73704213	73741330	1	gray	PAPLN
chr1	110881998	110889297	1	gray	RBM15
chr2	220154344	220174123	1	gray	PTPRN
chr12	76745577	76953551	1	gray	OSBPL8
chr12	15475441	15751265	1	gray	PTPRO
chr10	6130996	6159422	1	gray	RBM17
chr1	52082763	52254891	1	gray	OSBPL9
chr22	38201235	38203438	1	gray	H1-0
chr12	80838014	81074052	1	gray	PTPRQ
chr9	124999900	125027119	1	gray	RBM18
chr16	2009538	2011976	1	gray	NDUFB10
chr12	114254544	114404130	1	gray	RBM19
chr12	71031852	71314518	1	gray	PTPRR
chr9	136528683	136605077	1	gray	SARDH
chr6	26017259	26018015	1	gray	H1-1
chrX	48830133	48858675	1	gray	GRIPAP1
chrX	47001614	47004609	1	gray	NDUFB11
chr19	5205518	5340823	1	gray	PTPRS
chr19	531759	542087	1	gray	CDC34
chr6	26055967	26056698	1	gray	H1-2
chr20	40701395	41818546	1	gray	PTPRT
chr11	43333545	43366079	1	gray	API5
chr6	26234439	26235215	1	gray	H1-3
chr6	26156556	26157343	1	gray	H1-4
chr1	29563033	29653312	1	gray	PTPRU
chr19	10501808	10514218	1	gray	CDC37
chr11	4406126	4414932	1	gray	TRIM21
chr6	27834569	27835366	1	gray	H1-5
chr2	207040041	207082771	1	gray	GPR1
chr11	6634000	6640653	1	gray	TPP1
chr11	5711019	5732093	1	gray	TRIM22
chr6	26107639	26108363	1	gray	H1-6
chr19	7694678	7696842	1	gray	PET100
chr13	103249335	103332308	1	gray	TPP2
chr12	48722762	48724062	1	gray	H1-7
chr11	5246693	5248301	1	gray	HBB
chr5	64885516	64920160	1	gray	TRIM23
chr3	5021121	5027008	1	gray	BHLHE40
chr1	27719125	27722317	1	gray	GPR3
chr19	46093022	46105470	1	gray	GPR4
chr12	26272962	26277970	1	gray	BHLHE41
chr12	6603267	6641121	1	gray	NCAPD2
chr7	138145003	138274741	1	gray	TRIM24
chr3	129262017	129270310	1	gray	H1-8
chr2	114384842	114400968	1	gray	RABL2A
chr22	51205934	51222064	1	gray	RABL2B
chr17	54965269	54991410	1	gray	TRIM25
chr11	134020007	134095355	1	gray	NCAPD3
chr11	5254067	5255713	1	gray	HBD
chr14	21623023	21624222	1	gray	OR5AU1
chr7	44084238	44109055	1	gray	DBNL
chr6	110299458	110301923	1	gray	GPR6
chr6	1392421	30181183	1	gray	TRIM26
chr1	1950783	1962197	1	gray	GABRD
chrX	151121595	151143148	1	gray	GABRE
chr10	126630691	126676758	1	gray	ZRANB1
chr6	174179	28891762	1	gray	TRIM27
chr19	59055430	59062082	1	gray	TRIM28
chr1	71528973	71546718	1	gray	ZRANB2
chr20	43514345	43537173	1	gray	YWHAB
chr11	119981993	120008821	1	gray	TRIM29
chr7	56147975	56160689	1	gray	PHKG1
chr3	152552919	152559228	1	gray	P2RY1
chr2	135954538	136288788	1	gray	ZRANB3
chr16	30759619	30772501	1	gray	PHKG2
chr11	72929325	72953472	1	gray	P2RY2
chr6	22287475	22303064	1	gray	PRL
chr19	14951759	14952689	1	gray	OR7A10
chrX	69478015	69479654	1	gray	P2RY4
chr17	1247568	1303516	1	gray	YWHAE
chr1	158516917	158517895	1	gray	OR6Y1
chr16	215976	216763	1	gray	HBM
chr11	72975549	73009670	1	gray	P2RY6
chr7	75956115	75988308	1	gray	YWHAG
chr22	32340520	32353590	1	gray	YWHAH
chrY	1531473	1656078	1	gray	P2RY8
chr20	35918057	35945663	1	gray	MANBAL
chrX	49091929	49106981	1	gray	CCDC22
chr2	197669140	197674079	1	gray	C2orf66
chr1	162466963	162499421	1	gray	UHMK1
chr19	14991237	14992167	1	gray	OR7A17
chr5	170210722	170241050	1	gray	GABRP
chrX	151806348	151826007	1	gray	GABRQ
chr21	33664123	33687094	1	gray	MRAP
chr19	17392709	17398455	1	gray	ANKLE1
chr13	111364969	111375684	1	gray	ING1
chr2	85832376	85839189	1	gray	C2orf68
chr1	44457267	44462198	1	gray	CCDC24
chrX	48755194	48760422	1	gray	PQBP1
chr18	47808712	47814692	1	gray	CXXC1
chr12	133302089	133338418	1	gray	ANKLE2
chr8	27590832	27630157	1	gray	CCDC25
chr4	184426210	184433582	1	gray	ING2
chr2	200776015	200792996	1	gray	C2orf69
chr7	120590830	120617268	1	gray	ING3
chr19	40899670	40919285	1	gray	PRX
chr19	35773430	35776045	1	gray	HAMP
chr12	6759466	6772285	1	gray	ING4
chr5	126626455	126796910	1	gray	MEGF10
chr3	138066489	138124377	1	gray	MRAS
chr1	171217609	171255117	1	gray	FMO1
chr1	3669013	3688209	1	gray	CCDC27
chrY	24217902	24660784	1	gray	PRY
chr15	66187636	66546088	1	gray	MEGF11
chr4	105389466	105416051	1	gray	CXXC4
chr2	242626434	242668892	1	gray	ING5
chr1	171154346	171181824	1	gray	FMO2
chr11	70116795	70230502	1	gray	PPFIA1
chr7	135347261	135361163	1	gray	STMP1
chr5	139026883	139063470	1	gray	CXXC5
chr2	9724095	9771126	1	gray	YWHAQ
chr1	171060045	171086959	1	gray	FMO3
chr20	44563321	44576659	1	gray	PCIF1
chr12	81651753	82153129	1	gray	PPFIA2
chr9	21140630	21141900	1	gray	IFNW1
chr1	171283321	171311223	1	gray	FMO4
chr1	93298285	93427079	1	gray	DIPK1A
chr19	49622800	49654280	1	gray	PPFIA3
chr11	34903842	34937926	1	gray	APIP
chr9	139607023	139619194	1	gray	DIPK1B
chr1	146655883	146697230	1	gray	FMO5
chr18	72102009	72124543	1	gray	DIPK1C
chr16	202642	204502	1	gray	HBZ
chr2	160092309	160143214	1	gray	WDSUB1
chr1	202995618	203047864	1	gray	PPFIA4
chr8	144451045	144466391	1	gray	RHPN1
chr19	33469497	33555794	1	gray	RHPN2
chr5	69345349	70248842	1	gray	SMN1
chr5	69345349	70248842	1	gray	SMN2
chrX	107020962	107039057	1	gray	NCBP2L
chr12	109535401	109548797	1	gray	UNG
chr8	101928750	101965610	1	gray	YWHAZ
chr5	659976	693467	1	gray	TPPP
chr16	68771194	68869439	1	gray	CDH1
chr18	25530929	25757094	1	gray	CDH2
chr17	73780886	73821880	1	gray	UNK
chr16	68679212	68734195	1	gray	CDH3
chr15	25578874	25684203	1	gray	UBE3A
chr10	30598729	30638207	1	gray	MTPAP
chr20	59827316	60515673	1	gray	CDH4
chr12	109915427	109974507	1	gray	UBE3B
chr17	27047002	27051377	1	gray	RPL23A
chr16	66400593	66438687	1	gray	CDH5
chr10	92631730	92668313	1	gray	RPP30
chr7	156931619	157062064	1	gray	UBE3C
chr6	83602108	83775560	1	gray	UBE3D
chr5	31193792	31329253	1	gray	CDH6
chr3	50337319	50349812	1	gray	HYAL1
chr18	63417487	63557572	1	gray	CDH7
chr15	53047250	53082533	1	gray	ONECUT1
chr4	187025857	187096444	1	gray	FAM149A
chr3	50355220	50360281	1	gray	HYAL2
chr1	203309755	203320250	1	gray	FMOD
chr18	55102605	55158530	1	gray	ONECUT2
chr16	61681154	62070342	1	gray	CDH8
chr7	99425635	99463716	1	gray	CYP3A43
chr3	50330262	50336836	1	gray	HYAL3
chr19	1753504	1780974	1	gray	ONECUT3
chr17	5185578	5289659	1	gray	RABEP1
chr7	123485222	123517535	1	gray	HYAL4
chr5	26880705	27038693	1	gray	CDH9
chr19	41768461	41813692	1	gray	HNRNPUL1
chr16	28915741	28936559	1	gray	RABEP2
chr7	42937	66040	1	gray	LOC102723360
chr11	62480101	62494929	1	gray	HNRNPUL2
chr6	87795215	87804824	1	gray	CGA
chr9	140100118	140113813	1	gray	NDOR1
chr3	186935069	187009525	1	gray	MASP1
chr10	15139178	15146256	1	gray	RPP38
chr1	11086579	11107296	1	gray	MASP2
chr22	41220538	41253012	1	gray	ST13
chr19	50410082	50432761	1	gray	NUP62
chr7	36363760	36429966	1	gray	KIAA0895
chr11	130029676	130080257	1	gray	ST14
chr1	27248233	27273362	1	gray	NUDC
chrX	134386008	134387530	1	gray	ETDA
chr17	55938603	56032773	1	gray	CUEDC1
chr11	64662017	64684681	1	gray	ATG2A
chr11	33397653	33695646	1	gray	KIAA1549L
chr6	3720948	32557613	1	gray	HLA-DRB1
